name,count,total_sec,avg_ms,min_ms,max_ms
preprocess.load,2,0.00033993180841207504,0.16996590420603752,0.13373512774705887,0.20619668066501617
preprocess.clean,2,1.1321157217025757e-05,0.005660578608512878,0.0018505379557609558,0.009470619261264801
preprocess.chunk,2,4.0996819734573364e-06,0.002049840986728668,0.0010598450899124146,0.003039836883544922
preprocess.chunk_per_chunk,2,2.8908252716064453e-06,0.0014454126358032227,0.001019798219203949,0.0018710270524024963
preprocessing_documents,2,4.0230341255664825e-05,0.020115170627832413,0.011620111763477325,0.0286102294921875
preprocessing_total_run,1,0.0022548753768205643,2.2548753768205643,2.2548753768205643,2.2548753768205643
baseline.preprocess_total,1,0.002295146696269512,2.295146696269512,2.295146696269512,2.295146696269512
embedding.tokenize,1,0.0013550352305173874,1.3550352305173874,0.0,0.0
embedding.forward,1,0.15004123095422983,150.04123095422983,0.0,0.0
embedding_corpus,1,0.17646561935544014,176.46561935544014,176.46561935544014,176.46561935544014
baseline.embed_total,1,0.1768893813714385,176.8893813714385,176.8893813714385,176.8893813714385
context_store_vectorstore,1,5.589798092842102e-06,0.005589798092842102,0.005589798092842102,0.005589798092842102
baseline.index_total,1,3.80808487534523e-05,0.0380808487534523,0.0380808487534523,0.0380808487534523
baseline.eval_total,1,7.096678018569946e-07,0.0007096678018569946,0.0007096678018569946,0.0007096678018569946
baseline.pipeline_total_run,1,51.18361438345164,51183.61438345164,51183.61438345164,51183.61438345164
