name,count,total_sec,avg_ms,min_ms,max_ms
embedding.tokenize,5,0.004028111696243286,0.8056223392486572,0.0,0.0
embedding.forward,5,0.33946748450398445,67.89349690079689,0.0,0.0
embedding_query,5,0.34476771112531424,68.95354222506285,9.333210065960884,145.88506147265434
context_load_vectorstore,2,5.489028990268707e-05,0.027445144951343536,0.025109387934207916,0.029780901968479156
context_load_memory.stm,2,7.400289177894592e-06,0.003700144588947296,0.0,0.0
context_load_memory.ltm,2,0.028030989691615105,14.015494845807552,0.0,0.0
context_load_memory.em,2,4.400499165058136e-06,0.002200249582529068,0.0,0.0
context_load_memory,2,0.028086824342608452,14.043412171304226,0.016001053154468536,28.070823289453983
context_build_total,2,0.18365927878767252,91.82963939383626,37.58816048502922,146.0711183026433
llm.generate,2,13.842534145340323,6921.267072670162,6761.43002230674,7081.104123033583
context_store_memory,4,0.0003557847812771797,0.08894619531929493,0.009221024811267853,0.1973779872059822
